result_new_OneBody2_zook_numericalmethod_E-0.05_ecc0.30_EU1.txt
8050|0.003962142868505936,2.649020492739851e-06,99.93314172202632
8051|0.003969296685088608,2.653086108139746e-06,99.93315979331788
8052|0.003977462116026231,2.652617972387361e-06,99.93330878095107
8053|0.003985037895480659,2.6485715487467587e-06,99.93353710508624
8054|0.003991011193642535,2.6468089853182164e-06,99.93368074262646
8055|0.003997355207829401,2.646960577834534e-06,99.93378220247602
8056|0.0040047134236296245,2.6486171336159714e-06,99.93386250516734
8057|0.004011491565357517,2.646725581811893e-06,99.93402140977514
8058|0.004016676134570574,2.6471237291048055e-06,99.93409666001395
8059|0.004023894357192859,2.649284045475042e-06,99.93416119285688
8060|0.004030472920664607,2.647137407052469e-06,99.93432191558762
8061|0.0040364812310045295,2.647458256177515e-06,99.93441172881364
8062|0.004043507096890053,2.6493414999606557e-06,99.93447911833769
8063|0.0040499667772948555,2.6477211783060284e-06,99.93462363214559
8064|0.004058462903056892,2.647837707314693e-06,99.93475762202186
8065|0.004063728727516036,2.644424112574484e-06,99.93492616535477
8066|0.004072683071221661,2.648590868403744e-06,99.93496692912053
8067|0.00407841281407606,2.643285968773057e-06,99.93518836642406
8068|0.0040851639435768305,2.645560316594242e-06,99.93523980057755
8069|0.004091363315311014,2.6443804941322924e-06,99.93536676431945
8070|0.004099604184258254,2.6449544030526795e-06,99.93548268847005
8071|0.004104557679374565,2.6413078568765513e-06,99.93564939115976
8072|0.004113274695006552,2.645968914194441e-06,99.93567244810062
8073|0.004118708593772169,2.6404950794756132e-06,99.9358902185149
8074|0.004126265319296607,2.643495724541367e-06,99.9359349067502
8075|0.004132185848447989,2.6421309744506516e-06,99.93605972549751
8076|0.0041402321088988,2.643328652851551e-06,99.93615506127857
8077|0.004144924666009686,2.6396112673410244e-06,99.93631702672458
8078|0.004153466033475439,2.6449308201392796e-06,99.93631991212105
8079|0.004159677403764661,2.6396173282705604e-06,99.93654273944702
8080|0.004166062570092777,2.643117966272257e-06,99.93655597049246
8081|0.0041727787573471176,2.6420026824069964e-06,99.936684812782
8082|0.004180608882252912,2.64319656473333e-06,99.93677484215388
8083|0.00418783495947217,2.6403081818671126e-06,99.93695290747084
8084|0.004193523859740367,2.6397872208150375e-06,99.93705085963244
8085|0.004201266456741237,2.6411195346298655e-06,99.93713515765248
8086|0.00420840974808101,2.638342879279776e-06,99.93730784222038
8087|0.004214022640089965,2.6379407795928955e-06,99.93740088734937
8088|0.004221691687968487,2.6394015435471374e-06,99.93748000236329
8089|0.004228766303524978,2.6367766778889745e-06,99.93764666835122
8090|0.00423431744064473,2.636533700695054e-06,99.93773415107268
8091|0.004242950212216101,2.6383338234126086e-06,99.9378184119197
8092|0.004248947753200838,2.6356694267093417e-06,99.93796889065713
8093|0.004255475008395848,2.6358573297358134e-06,99.93805962143978
8094|0.004263040626664605,2.63763446994858e-06,99.93812785987892
8095|0.004269094535167994,2.6359938534170624e-06,99.93825402947388
8096|0.004275494081664277,2.6356841047459056e-06,99.93835369539981
8097|0.004283030448897662,2.6377153528045483e-06,99.93841474198524
8098|0.00428906241336513,2.6363449876498635e-06,99.93853330323581
8099|0.0042970609986561215,2.636144339263069e-06,99.93865238729244
8100|0.004304582707298721,2.6326832198719785e-06,99.93883998986921
8101|0.004311631961961382,2.6318014025861203e-06,99.93896043480045
8102|0.00431698456073093,2.631859917556767e-06,99.93903476186834
8103|0.004324508545813899,2.634574707727211e-06,99.93907805523295
8104|0.004330439503080541,2.6331376741239865e-06,99.93919467822491
8105|0.004338441022266437,2.633628467307858e-06,99.93929551067328
8106|0.004345981836102908,2.6308972067567993e-06,99.93946368609042
8107|0.004351934840647331,2.629855083924326e-06,99.93957043981078
8108|0.004359961660277634,2.6307491918231563e-06,99.93966118519364
8109|0.004367428175072519,2.6277147888720265e-06,99.93983381790066
8110|0.0043734192956801365,2.6271137549827017e-06,99.93992998207197
8111|0.0043788556036492565,2.6284501224438372e-06,99.9399740397867
8112|0.004385344171510042,2.631489833149203e-06,99.93999353915606
8113|0.0043940217529332415,2.631427197030689e-06,99.94011346904976
8114|0.0043994072210402635,2.626737311217653e-06,99.94029338092061
8115|0.004408587995291313,2.6302741851225164e-06,99.94033749155213
8116|0.004414592753294144,2.6242320494418436e-06,99.9405555122274
8117|0.004422794813773834,2.626578885056574e-06,99.94061268958541
8118|0.004429312101418503,2.624153115249328e-06,99.94075483833237
8119|0.004435403791225312,2.624438671716689e-06,99.94082976893989
8120|0.004442554497172679,2.6264400663222887e-06,99.94087995841146
8121|0.004449167355250694,2.6246783750849545e-06,99.941007425311
8122|0.004457867345342592,2.624826095143362e-06,99.94111924174044
8123|0.004462502394458667,2.6217086830371272e-06,99.94125025711375
8124|0.004471849854212451,2.62629545488835e-06,99.94127049117236
8125|0.0044768967348094435,2.6204508625227163e-06,99.9414672480125
8126|0.00448427889207359,2.623785125166478e-06,99.94148925193292
8127|0.004491013040016867,2.6225823805958726e-06,99.94160376829844
8128|0.004498812162458066,2.623135998192083e-06,99.9416926979063
8129|0.004505183794547563,2.6205454304317755e-06,99.9418326632178
8130|0.004512064154928552,2.6201348681809122e-06,99.94193046068906
8131|0.0045200132833276285,2.6213990800272313e-06,99.94200461556835
8132|0.004526416399521338,2.618815299726407e-06,99.94214373869794
8133|0.004532304662054898,2.618251652819481e-06,99.9422313403876
8134|0.0045402929231936895,2.619627624156351e-06,99.94230267367169
8135|0.004547899567523217,2.6180059968794467e-06,99.94243483265166
8136|0.004552808554825205,2.6172355038767137e-06,99.94251382476641
8137|0.004560981550808307,2.61949234925396e-06,99.94256735485392
8138|0.004567620109607873,2.6177743635003026e-06,99.94268843947872
8139|0.004576364357177454,2.6180943830667047e-06,99.94279095415642
8140|0.004583576906670217,2.6145516294207027e-06,99.94295826856062
8141|0.004590290118914098,2.613056331313146e-06,99.94307426625288
8142|0.004595476196939785,2.6133414969820024e-06,99.94313230261703
8143|0.004602909378558451,2.6163986923677385e-06,99.94315771879943
8144|0.0046086821230790775,2.6148825451599578e-06,99.94326181595243
8145|0.00461670509972123,2.6161596267115783e-06,99.94333275420018
8146|0.004624239344311221,2.613787646765786e-06,99.9434763762827
8147|0.004630115983101035,2.61248740152098e-06,99.94357619957997
8148|0.004638248666964273,2.6139880837661167e-06,99.94364277831018
8149|0.0046448672995058615,2.6116814826337986e-06,99.94377274280986
8150|0.004651005546405074,2.611447708744663e-06,99.94385197603638
8151|0.004659263517192258,2.6131985109145717e-06,99.94391391469334
8152|0.004666013122870183,2.611176245892466e-06,99.94403838615254
8153|0.004673852340435047,2.6110524107281208e-06,99.94413489728507
8154|0.0046822498274394775,2.607632064055565e-06,99.94430813903234
8155|0.004688260335559136,2.606479487354818e-06,99.94440412219464
8156|0.004693655937694885,2.6067677261210065e-06,99.94446189152498
8157|0.004701178069156597,2.609067399461651e-06,99.94450183845238
8158|0.004708235736003985,2.6078255661587946e-06,99.94461140621705
8159|0.004716540540128378,2.6091291438490316e-06,99.9446812950795
8160|0.004723201803511046,2.606079320344179e-06,99.94482388369671
8161|0.004729404857730657,2.605150239531895e-06,99.94491589707586
8162|0.004737893694054307,2.6069568566100543e-06,99.94497645947857
8163|0.004744742588057349,2.6043422067800748e-06,99.94511099056595
8164|0.004750106900416995,2.6036704650067577e-06,99.94518711853036
8165|0.0047577633503141925,2.6058350268698405e-06,99.94522983101507
8166|0.004764816612393474,2.6037867506545354e-06,99.94535389370743
8167|0.0047729745827034264,2.603594850825175e-06,99.94545131540696
8168|0.004780688677376688,2.6000435067174976e-06,99.94561362008321
8169|0.004787088185183919,2.599062380426176e-06,99.94570682051628
8170|0.004792890643919634,2.599473274855768e-06,99.94576397694044
8171|0.0048008371945176265,2.601931763379639e-06,99.94580254114113
8172|0.00480731600410067,2.6007753231027664e-06,99.94589963878214
8173|0.004814907090931797,2.601569345728194e-06,99.94596844141338
8174|0.004822068186527417,2.599052193019702e-06,99.94610088259886
8175|0.004828802393186393,2.598583911606056e-06,99.94618574752049
8176|0.004836652983012613,2.5999739374782393e-06,99.94624435644629
8177|0.004843046440665688,2.597889174893453e-06,99.94635836747136
8178|0.0048515927141643544,2.597958879135831e-06,99.94645142261116
8179|0.004856980116150211,2.5939450516432316e-06,99.946593459524
8180|0.00486622864488595,2.5979504698625533e-06,99.94661265099838
8181|0.004872493243887277,2.5932790155280827e-06,99.94677716549363
8182|0.004879711229095918,2.5951663253920287e-06,99.94681721512704
8183|0.004885484486889524,2.5936466858667018e-06,99.94691116729923
8184|0.004893418005890382,2.5942960135694193e-06,99.94698396886498
8185|0.004901120375516044,2.5923475099887128e-06,99.94710704264807
8186|0.004907212228486557,2.591546177654891e-06,99.94718903407905
8187|0.004915293349997185,2.5922193973570984e-06,99.94726216295192
8188|0.004922116538390142,2.590145276926137e-06,99.94737740854521
8189|0.004928545438840359,2.5902371962871484e-06,99.94744418554257
8190|0.0049359302743337,2.591497786141872e-06,99.94749727726874
8191|0.004943103172880825,2.5903299398777335e-06,99.94759708933269
8192|0.00495123276576237,2.5903200970844864e-06,99.94768333020018
8193|0.0049589756090266945,2.587185479185905e-06,99.9478282273767
8194|0.004965299071649554,2.5859522505555788e-06,99.94791950669557
8195|0.004971242487956218,2.5869162350034003e-06,99.94796238080781
8196|0.004978144430026532,2.5890609265388775e-06,99.94799144615165
8197|0.004987223755012593,2.588110191936721e-06,99.94810519200516
8198|0.004995077041240137,2.5844772686411943e-06,99.94825951136883
8199|0.005002373286425055,2.5823251483814147e-06,99.94837799979084
8200|0.00500826436976709,2.5821018034832832e-06,99.94844318085383
8201|0.005016152206865243,2.5833735914915223e-06,99.94849889945613
8202|0.005022827367625382,2.5820107030227746e-06,99.94859447649614
8203|0.005028952019280553,2.5821315450258453e-06,99.9486546792428
8204|0.005036228949089505,2.5841863244835395e-06,99.94868806897767
8205|0.0050456955965039185,2.5831976095958e-06,99.94880393475609
8206|0.005051224411719346,2.5788770656731685e-06,99.94894550597098
8207|0.005057716939179002,2.581127386491744e-06,99.9489665511627
8208|0.005067440348650365,2.5805786521004848e-06,99.94907530282448
8209|0.005072198410577045,2.576413283605916e-06,99.94920519516285
8210|0.0050791553864275585,2.579828796811512e-06,99.94920752368188
8211|0.0050883120350366795,2.5801403911174248e-06,99.94929280332356
8212|0.005095893367803583,2.5764510986903133e-06,99.94944063949673
8213|0.005102099679048067,2.574836539537273e-06,99.9495337860585
8214|0.005107972248840298,2.575468531773595e-06,99.94957943374969
8215|0.005115850182182413,2.577519152779928e-06,99.94961699305118
8216|0.0051248959351788415,2.5763323172611763e-06,99.94972908035895
8217|0.00513004090606195,2.572018752644567e-06,99.949863581992
8218|0.005137396968294183,2.575144018024389e-06,99.94987453697043
8219|0.005145721914816548,2.5743214653317636e-06,99.94997161704524
8220|0.005153726129865532,2.570618660158175e-06,99.95012116291431
8221|0.005161413533210535,2.5690701139780003e-06,99.95022545476259
8222|0.005166711502258892,2.5692695917456376e-06,99.95027263297705
8223|0.005174020148190905,2.5711400990502398e-06,99.95030672426064
8224|0.00518101971529461,2.570042965999164e-06,99.95039503597309
8225|0.00518920222556396,2.5709003601548375e-06,99.95045673210635
8226|0.0051968700482589725,2.568192821073012e-06,99.95058193110037
8227|0.005203198208276305,2.567470973602326e-06,99.95065590679366
8228|0.0052105007080633925,2.5681157005408295e-06,99.9507126887716
8229|0.005217720350637833,2.566667751224827e-06,99.95080863712998
8230|0.005226955089305818,2.5666515419686675e-06,99.95089585622766
8231|0.005232123588845283,2.5628225106544278e-06,99.95101754637221
8232|0.005241222104533705,2.566902130851645e-06,99.95102474042015
8233|0.005247081478225724,2.561663018596505e-06,99.95117927881954
8234|0.005254355485989848,2.5642313801199634e-06,99.95119798447294
8235|0.005261131098929894,2.5632888469573345e-06,99.95127874978294
8236|0.005269106498289489,2.564344248057182e-06,99.95133246502249
8237|0.00527658601820491,2.5619339272253683e-06,99.95144713042892
8238|0.005285267545044547,2.5615286922686664e-06,99.95153455013511
8239|0.005290127902142672,2.5581851410549916e-06,99.95164228184315
8240|0.005299522341182694,2.5614754441960486e-06,99.95166591856231
8241|0.005305102105024773,2.5567144685822996e-06,99.95180649838652
8242|0.005312931836959578,2.559289612236171e-06,99.9518290523806
8243|0.005319238067439613,2.558122247364736e-06,99.95190810760992
8244|0.005327568605109079,2.558591010171085e-06,99.9519745084518
8245|0.00533483470407603,2.556778184725772e-06,99.95207390056954
8246|0.0053413929019772155,2.555847419927204e-06,99.9521501700618
8247|0.005349398949828554,2.557667141189768e-06,99.95218776604291
8248|0.005355890286491416,2.5558847873696777e-06,99.95227899283493
8249|0.0053644097796343715,2.555753505717462e-06,99.95235722827476
8250|0.005371649362819753,2.5526782483353827e-06,99.95247868809152
8251|0.005378653283763413,2.5519391062545083e-06,99.95255431105853
8252|0.005386648797173876,2.5524903488616246e-06,99.9526145021706
8253|0.005394413588284408,2.5504594240999268e-06,99.95272035815647
8254|0.00540067460387661,2.549725696354699e-06,99.95278875541725
8255|0.00540816716111614,2.5511486807516803e-06,99.95282785082728
8256|0.005415199044580987,2.549280761598993e-06,99.9529236000263
8257|0.00542450547263762,2.5496582161110837e-06,99.95299740724805
8258|0.0054312741843443035,2.5462169244150346e-06,99.95311934478
8259|0.005438869695534976,2.5454984591277707e-06,99.95319802455982
8260|0.005443932793466999,2.5457410561813276e-06,99.95323709618097
8261|0.005451278597792708,2.548491844223122e-06,99.95324964962798
8262|0.005460663437309776,2.5478722260885434e-06,99.95334134294598
8263|0.005467764763405825,2.5442101474482115e-06,99.95346891723514
8264|0.005475708261013068,2.543256384157644e-06,99.95355383700287
8265|0.005480881587249797,2.5425680547641605e-06,99.95361023561102
8266|0.005488345705838782,2.544432705420263e-06,99.95363935069335
8267|0.00549810215457569,2.543675851285343e-06,99.95373538396029
8268|0.005503898877675439,2.539401263490504e-06,99.95386177471772
8269|0.005510952922049839,2.5421454346030714e-06,99.95387103699558
8270|0.005520053606822728,2.541725814708684e-06,99.95395468965071
8271|0.0055252033788200094,2.537844689953772e-06,99.95406785024996
8272|0.005535133012745774,2.541180641912888e-06,99.95408998056485
8273|0.005541373231597646,2.53693043994474e-06,99.95421837992289
8274|0.00554836821689797,2.538240300609118e-06,99.95425249007666
8275|0.005555453564815238,2.537901611532334e-06,99.95431693232744
8276|0.005563293391610102,2.53815709072569e-06,99.95437671695414
8277|0.0055709718882788195,2.536084744875211e-06,99.95447679873935
8278|0.005579923479055893,2.53604616773373e-06,99.95455052067913
8279|0.005584689085019079,2.5320203143053277e-06,99.95466139160553
8280|0.005594502710190241,2.535900762268284e-06,99.95467156075107
8281|0.005600134666069678,2.530890013119347e-06,99.95480662226832
8282|0.005608088206033202,2.53308001241237e-06,99.95483166599114
8283|0.005614859706883024,2.532571556912444e-06,99.95489519437488
8284|0.005622385462698887,2.5328408916891476e-06,99.95495077830411
8285|0.005629774161153733,2.530858079552445e-06,99.95504512246661
8286|0.005638451350078455,2.530917763365892e-06,99.95511324641772
8287|0.005644270470689605,2.5279798627764194e-06,99.95521157471272
8288|0.005653573284496005,2.531116347626039e-06,99.95522979502951
8289|0.005658981801616392,2.5263970844235928e-06,99.95535597793048
8290|0.005666728003658861,2.528800976620005e-06,99.95537458344592
8291|0.0056755000085821905,2.527876645785909e-06,99.95545984244625
8292|0.0056817026284132766,2.524736352427226e-06,99.95556373647925
8293|0.00569138885988707,2.5276045914068845e-06,99.95558896688256
8294|0.005697197727496217,2.5227032338648314e-06,99.95572027943335
8295|0.00570507813633192,2.5242007417602963e-06,99.95575519420697
8296|0.005711816019855931,2.5231493125943416e-06,99.95582579509173
8297|0.0057206278066068705,2.5238174057307106e-06,99.95588216029688
8298|0.005728024017940925,2.5212620791137397e-06,99.95598373765165
8299|0.005734287811554495,2.520941933426002e-06,99.9560374013954
8300|0.005742629348624462,2.5223445874189565e-06,99.95607683459454
8301|0.005749562628880156,2.5205480298495786e-06,99.9561610474997
8302|0.00575753332115525,2.5202957445458196e-06,99.9562261196946
8303|0.005765424109068107,2.517927727652136e-06,99.95632710308871
8304|0.005771914144286683,2.5169281929748877e-06,99.95639352682565
8305|0.005780486613716107,2.5177002243026436e-06,99.95644483946509
8306|0.005787948800101361,2.516013553943708e-06,99.95653013458067
8307|0.005793729514703472,2.515147194515066e-06,99.95658846019421
8308|0.005801884366075427,2.5167887081067875e-06,99.95662118461335
8309|0.005808939672400371,2.5159544723152294e-06,99.95668823203194
8310|0.005817793146748684,2.516171367261677e-06,99.95675041542741
8311|0.00582451141005258,2.5137858727930507e-06,99.95684125764687
8312|0.0058316361583887755,2.512832477208349e-06,99.95691033512793
8313|0.005839063647799847,2.51365018755223e-06,99.9569511425261
8314|0.005846448661017689,2.5125555644933684e-06,99.95702424308887
8315|0.00585563250632859,2.5123773550461692e-06,99.95709468870646
8316|0.0058626976493503236,2.5096422575643373e-06,99.9571930464836
8317|0.005870474077397603,2.5090421846840627e-06,99.95725997335812
8318|0.005878266909968843,2.509484236412618e-06,99.95730911381114
8319|0.0058857337773137175,2.5074172036454456e-06,99.95739839247724
8320|0.005891836920156379,2.5067752851271052e-06,99.95745341700564
8321|0.00590034311100851,2.508621220087548e-06,99.95748346879341
8322|0.005907188087849846,2.5067272027001763e-06,99.95756479791365
8323|0.005915398745887757,2.5071387366182307e-06,99.95761674158719
8324|0.005923295689949981,2.504900308508695e-06,99.95771103723965
8325|0.0059298413767709945,2.504094442912219e-06,99.95777130813782
8326|0.005937453965042749,2.504863665819812e-06,99.95781249537988
8327|0.005945067773721391,2.503740144987887e-06,99.95788542300468
8328|0.005953442941519782,2.503318887292494e-06,99.95795174469828
8329|0.005961825182614788,2.501072563276807e-06,99.9580485424066
8330|0.005967828717563961,2.4999850403162327e-06,99.9581089679575
8331|0.005976675141569743,2.5004130161931926e-06,99.95816381253847
8332|0.005983457991913355,2.4982739219581163e-06,99.95824698819087
8333|0.0059899503086171535,2.498062752209762e-06,99.95829576835361
8334|0.005998560766293792,2.499522155474665e-06,99.95833130224304
8335|0.006005120175235135,2.4985404181165904e-06,99.95839316541206
8336|0.006013484559932891,2.498804818173994e-06,99.95844664115673
8337|0.006021566701887693,2.4964852514131053e-06,99.9585409350256
8338|0.0060276085445263305,2.4960571067822457e-06,99.95858959505509
8339|0.006036496479296716,2.4971166290299607e-06,99.95863301440505
8340|0.006043350561819594,2.495674145563953e-06,99.9587037998204
8341|0.006052010556302889,2.495488091724951e-06,99.95876596597925
8342|0.0060596832957529045,2.4932119782050677e-06,99.95885573789059
8343|0.0060657274283908436,2.491808084315039e-06,99.95891988036502
8344|0.006074226609767308,2.492970462952826e-06,99.95895822426276
8345|0.006082465543908455,2.4915319922769186e-06,99.95903746639762
8346|0.006088368084050444,2.491302387497285e-06,99.95908094988502
8347|0.006096079252062125,2.4923819790245716e-06,99.95911500038027
8348|0.006105214017338767,2.4914204761472547e-06,99.95919192236224
8349|0.006111710606807819,2.4880555677953e-06,99.95929035702339
8350|0.0061189777291748015,2.4896627337511745e-06,99.9593124400195
8351|0.006127676256953762,2.489407634698182e-06,99.95937436100883
8352|0.006136132244138892,2.4867744876644338e-06,99.95947325792987
8353|0.006143309843867684,2.485602827562161e-06,99.95953967990002
8354|0.0061488778951517276,2.485358329806786e-06,99.95958029461332
8355|0.0061569282401130465,2.4876910718063527e-06,99.95959525635529
8356|0.0061657506722312405,2.4865970846832397e-06,99.9596708135494
8357|0.006174680052318138,2.4839534837894917e-06,99.95977194829946
8358|0.006180966876140559,2.4818019586092532e-06,99.95984767418526
8359|0.006187370304232331,2.482390259572753e-06,99.959879720503
8360|0.0061955887823685885,2.4839517287489343e-06,99.95990773732727
8361|0.006205264303289937,2.4835917624699277e-06,99.95997605192815
8362|0.006210971863342962,2.4800282485415437e-06,99.96007020635243
8363|0.006217799944165492,2.4822180080263934e-06,99.96007883768671
8364|0.006226787573652359,2.4821869715196954e-06,99.96013695758592
8365|0.0062345287526213156,2.4795501722962854e-06,99.9602287475015
8366|0.006242066170790039,2.4787871630849168e-06,99.96028899573855
8367|0.006250730013805494,2.4794865289834433e-06,99.96033284874716
8368|0.006257807960107442,2.4770857880440644e-06,99.96041607854004
8369|0.0062640012302761505,2.47703418487788e-06,99.96045603929792
8370|0.006272014301730522,2.4781230205661586e-06,99.96048920009825
8371|0.00628151021430412,2.477384134280669e-06,99.96056069241695
8372|0.006288107303088708,2.4737923745021817e-06,99.96065918955793
8373|0.006295840898831173,2.475719698580292e-06,99.96067690180925
8374|0.006304711452193246,2.475274483160206e-06,99.96073928994325
8375|0.00631069175527621,2.4720571740743935e-06,99.96082747708272
8376|0.006319485621496312,2.4747505484867816e-06,99.96083936736767
8377|0.00632643348064299,2.471079273647092e-06,99.96094040534516
8378|0.0063334878510836745,2.472476637649379e-06,99.96096184762987
8379|0.006343085019144823,2.4726328433644085e-06,99.96101845023516
8380|0.0063484103671616054,2.4689305355707347e-06,99.9611094684688
8381|0.0063586315322012865,2.471816753057965e-06,99.96112659240373
8382|0.006365310011252845,2.4682843093870588e-06,99.96122287359101
8383|0.006372778871490681,2.4696182183703286e-06,99.96124738880525
8384|0.006380094987193274,2.4689889528417552e-06,99.9613016897429
8385|0.006388567440293258,2.4698299654346556e-06,99.96133984671027
8386|0.006395488902546376,2.467745977341451e-06,99.961414271607
8387|0.006403936999799242,2.468018470480615e-06,99.9614609189541
8388|0.006411875494382713,2.465593652800635e-06,99.96154645150298
8389|0.006419676084306047,2.4649638774576488e-06,99.96160298673817
8390|0.006427605299739625,2.4655445294285983e-06,99.96164132029811
8391|0.006435030673682007,2.4636694142543547e-06,99.96171472151127
8392|0.0064412905752888605,2.463326207902128e-06,99.9617572568865
8393|0.006449757670438316,2.4648709366914545e-06,99.96178351090633
8394|0.006457065962989006,2.464078971087247e-06,99.96183903052545
8395|0.006465549195681319,2.464917939093425e-06,99.96187612429367
8396|0.006472502980667372,2.4629304675727326e-06,99.9619477893648
8397|0.006481670005252127,2.462899304944699e-06,99.9620020873795
8398|0.006490346172506989,2.4601757715458916e-06,99.9620948450798
8399|0.00649684214095636,2.4587281739485434e-06,99.96215502669445
8400|0.006503234411688652,2.45933275877519e-06,99.96218292924587
8401|0.006510813158598694,2.4614062610339715e-06,99.96219510219268
8402|0.006520231032100199,2.460973792750565e-06,99.96225634060151
8403|0.006527481335286467,2.4580903641435725e-06,99.96234243749032
8404|0.006535675017168785,2.4575391943670866e-06,99.9623980814849
8405|0.006543640101552839,2.4573745101008626e-06,99.9624463681993
8406|0.006551518275418999,2.4556351512217134e-06,99.96251807523097
8407|0.006558279403879652,2.455374687571066e-06,99.96256068800426
8408|0.006566885217683449,2.4563489020579254e-06,99.9625949164538
8409|0.006573344623136634,2.454922364947265e-06,99.9626533750215
8410|0.006583075867464316,2.4558260065532522e-06,99.9626948548673
8411|0.006590275289182657,2.453472356833686e-06,99.96277132215006
8412|0.006597408011071337,2.4532433275936683e-06,99.96281504306727
8413|0.006605749933456195,2.4544864345443784e-06,99.96284318269281
8414|0.006612602260544165,2.4530824322965827e-06,99.96290291876568
8415|0.006621303586028304,2.452983743239656e-06,99.96295316003308
8416|0.006629313273972315,2.451487631560667e-06,99.96302048899717
8417|0.006636874825769468,2.451181183360518e-06,99.9630672380042
8418|0.006644221523742999,2.4514732128722017e-06,99.96310368033167
8419|0.0066525564323463016,2.450596346292855e-06,99.963163088187
8420|0.006658784359666825,2.4507637093051926e-06,99.96319502814734
8421|0.006666868404279214,2.4523310671042964e-06,99.96321614709643
8422|0.006676177949698214,2.451890077637131e-06,99.96327404547765
8423|0.006684017139482634,2.448899488527445e-06,99.96336186102722
8424|0.00669182768798926,2.447890029344535e-06,99.96341970918142
8425|0.006698174490590958,2.4476979625376316e-06,99.96345723799857
8426|0.0067057563271575304,2.4491929142556046e-06,99.96347626136762
8427|0.00671560704804719,2.4491032686313474e-06,99.96353117073245
8428|0.006721714911432031,2.4463589678447306e-06,99.96360513648557
8429|0.006728653691979503,2.4481193996450656e-06,99.96361650470193
8430|0.006737866596674635,2.4483857572477064e-06,99.96366229989688
8431|0.006746042164772703,2.4466781418652772e-06,99.9637316506167
8432|0.006752771175152716,2.4459507947938164e-06,99.96377856243976
8433|0.0067617818279472885,2.4471954258586948e-06,99.96380842375386
8434|0.006769350227102677,2.445836862818851e-06,99.96386895668323
8435|0.006777754406456893,2.445517791827001e-06,99.96391846553931
8436|0.006785138051759176,2.4434947594187406e-06,99.96398754541501
8437|0.006792537905825569,2.4433884586727572e-06,99.96402834268208
8438|0.006801809418524485,2.4443817210340057e-06,99.96406277255612
8439|0.0068086197104708646,2.442603289409817e-06,99.96412483890599
8440|0.006815456215900184,2.4429576619411364e-06,99.96415562532349
8441|0.006823136879800629,2.4441240213946003e-06,99.96417888041158
8442|0.006833115934878009,2.4439236199214065e-06,99.9642341262286
8443|0.00683940965230434,2.4412215484659328e-06,99.96430654584869
8444|0.006849241439669029,2.4435251457788354e-06,99.96432414936308
8445|0.006855395780039686,2.44018878881036e-06,99.96440484448884
8446|0.00686342959052233,2.441477501946565e-06,99.96442773296141
8447|0.0068704837664324,2.441008803089062e-06,99.96447107822283
8448|0.006879419242547868,2.441800157626517e-06,99.96450572248128
8449|0.006886353176083659,2.440565863182087e-06,99.96455938577681
8450|0.006896199478688914,2.441042019185602e-06,99.96460308280338
8451|0.006903616840988391,2.438713151420302e-06,99.9646748478719
8452|0.006911101808148246,2.438521802261562e-06,99.96471587497979
8453|0.006919445175215699,2.439142971155661e-06,99.96474944291933
8454|0.006926396898252918,2.43758746520939e-06,99.9648072800185
8455|0.00693342726079571,2.438009797600671e-06,99.96483687351295
8456|0.006941320251280914,2.439241114871038e-06,99.96485911863206
8457|0.006950516108100047,2.43896772467167e-06,99.9649095450361
8458|0.006957115503443134,2.4367954942761116e-06,99.96497405436104
8459|0.006964581956554028,2.4386628982853154e-06,99.96498479142757
8460|0.0069743860526099155,2.439349399807611e-06,99.96502417013618
8461|0.006981345582296683,2.436769930724836e-06,99.96509598469235
8462|0.00698885439360275,2.437038265412639e-06,99.96512964603122
8463|0.006997815078092273,2.4377039800072e-06,99.96516478425332
8464|0.007004832802952166,2.4365535313819464e-06,99.96521610722307
8465|0.007013750773523952,2.436821738172057e-06,99.9652565108619
8466|0.007022335636598598,2.43518839404544e-06,99.96532224433487
8467|0.007028990518692879,2.4347812619396336e-06,99.96536086859892
8468|0.0070375501260731,2.435786669252593e-06,99.96538871303767
8469|0.0070457854458290115,2.434920080673919e-06,99.96544146710974
8470|0.007051648946990952,2.4346286888743407e-06,99.9654743350502
8471|0.007059875839829033,2.4364559720879697e-06,99.96548868524935
8472|0.007068985986787624,2.436066145250493e-06,99.9655386762712
8473|0.007075559496938055,2.43400723398679e-06,99.96559979129509
8474|0.0070857000982211815,2.4364623012473885e-06,99.96561437447996
8475|0.007091828080627138,2.43326186222248e-06,99.9656892153256
8476|0.0071003304949375234,2.435079709428578e-06,99.96570469908175
8477|0.0071075067757551125,2.4347345881636784e-06,99.96574418196168
8478|0.007116038996574758,2.436050325016481e-06,99.96576676538466
8479|0.007123810699459554,2.4350443190712667e-06,99.96581823378243
8480|0.007132941883508437,2.4356204431086326e-06,99.96585391437522
8481|0.007140758071885855,2.434231648251739e-06,99.96591073911556
8482|0.007147263130654835,2.4338687598657316e-06,99.96594684265328
8483|0.007155691082074256,2.4348329823453696e-06,99.96597347545585
8484|0.007163834841845684,2.4340903834740857e-06,99.9660225223332
8485|0.007172328881040357,2.434544049023657e-06,99.96605643593033
8486|0.007180545451388909,2.433545459368247e-06,99.96610918382395
8487|0.007186992886358823,2.4327841519067306e-06,99.96615018004924
8488|0.007196316636559175,2.434688823882425e-06,99.9661675695103
8489|0.007203875977314311,2.4338552897518184e-06,99.96621464198695
